Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2
41,0.7986240958649079,479,cps_early_childhood_portal_scrape.csv,hull house association - child dev. central office- hull house cds-homes,1030 w van buren st,,9068600,,early head start,extended day,,,,,,,,,,,,,,,,,,,,,,,
42,0.7170870371018352,13,cps_early_childhood_portal_scrape.csv,chicago state university - community learning center,10612 s wentworth,,,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
42,0.6751163475430004,526,cps_early_childhood_portal_scrape.csv,community learning center - community learning center,10612 s wentworth ave,,9284104,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
42,0.6794918549249,1628,chapin_dfss_providers_2011_070212.csv,community learning center community learning center,10612 s wentworth,60628,9284104,,,,,,,community learning center,roseland,,,,,wanda avery,yes,no,no,,,,,,,,,,
42,0.7025942151609489,3125,purple_binder_early_childhood.csv,community learning center,10612 s wentworth avenue,60628,9284104,,,,,,,,,,,,,,,,,,,,,,,,,,child care
43,0.7986240958649079,17,cps_early_childhood_portal_scrape.csv,bethel new life - molade child development center,1120 n lamon ave,,6267760,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
43,0.7986240958649079,528,cps_early_childhood_portal_scrape.csv,bethel new life - molade child development center,1120 n lamon ave,,6267760,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
43,0.7986240958649079,1233,cps_early_childhood_portal_scrape.csv,bethel new life - molade child development center,1120 n lamon ave,,6267760,,state pre-kindergarten,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
44,0.7206600162456152,19,cps_early_childhood_portal_scrape.csv,ada s. mckinley community services - mckinley - roseland,11410 s edbrooke ave,,4681918,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
44,0.7206600162456152,20,cps_early_childhood_portal_scrape.csv,ada s. mckinley community services - mckinley - roseland,11410 s edbrooke ave,,4681918,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
44,0.7206600162456152,532,cps_early_childhood_portal_scrape.csv,ada s. mckinley community services - mckinley - roseland,11410 s edbrooke ave,,4681918,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
44,0.7206600162456152,533,cps_early_childhood_portal_scrape.csv,ada s. mckinley community services - mckinley - roseland,11410 s edbrooke ave,,4681918,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
44,0.7206600162456152,1235,cps_early_childhood_portal_scrape.csv,ada s. mckinley community services - mckinley - roseland,11410 s edbrooke ave,,4681918,,state pre-kindergarten,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
44,0.7206600162456152,1236,cps_early_childhood_portal_scrape.csv,ada s. mckinley community services - mckinley - roseland,11410 s edbrooke ave,,4681918,,state pre-kindergarten,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
44,0.48480713775104467,1395,chapin_dfss_providers_2011_070212.csv,ada s. mckinley community services mckinley-roseland,11410 s edbrooke,60628,4681918,,,,,,,ada s. mckinley community services,roseland,,,,,anna luna,yes,no,no,7021ps(hs collaboration with childcare),,,,,,,,,
45,0.7986240958649079,22,cps_early_childhood_portal_scrape.csv,chicago state university - gingerbread house,11640 s wentworth ave,,9284041,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
45,0.7986240958649079,23,cps_early_childhood_portal_scrape.csv,chicago state university - gingerbread house,11640 s wentworth ave,,9284041,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
45,0.7986240958649079,537,cps_early_childhood_portal_scrape.csv,chicago state university - gingerbread house,11640 s wentworth ave,,9284041,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
45,0.7986240958649079,538,cps_early_childhood_portal_scrape.csv,chicago state university - gingerbread house,11640 s wentworth ave,,9284041,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
46,0.756273248003839,27,cps_early_childhood_portal_scrape.csv,marcy newberry association - fosco abla center,1312 s racine ave,,7466024,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
46,0.756273248003839,28,cps_early_childhood_portal_scrape.csv,marcy newberry association - fosco abla center,1312 s racine ave,,7466024,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
46,0.756273248003839,480,cps_early_childhood_portal_scrape.csv,marcy newberry association - fosco abla center,1312 s racine ave,,7466024,,early head start,extended day,,,,,,,,,,,,,,,,,,,,,,,
46,0.756273248003839,481,cps_early_childhood_portal_scrape.csv,marcy newberry association - fosco abla center,1312 s racine ave,,7466024,,early head start,extended day,,,,,,,,,,,,,,,,,,,,,,,
46,0.756273248003839,548,cps_early_childhood_portal_scrape.csv,marcy newberry association - fosco abla center,1312 s racine ave,,7466024,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
46,0.756273248003839,549,cps_early_childhood_portal_scrape.csv,marcy newberry association - fosco abla center,1312 s racine ave,,7466024,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
46,0.756273248003839,1166,cps_early_childhood_portal_scrape.csv,marcy newberry association - fosco abla center,1312 s racine ave,,7466024,,school age,part day/full day,,,,,,,,,,,,,,,,,,,,,,,
46,0.756273248003839,1167,cps_early_childhood_portal_scrape.csv,marcy newberry association - fosco abla center,1312 s racine ave,,7466024,,school age,part day/full day,,,,,,,,,,,,,,,,,,,,,,,
46,0.756273248003839,1237,cps_early_childhood_portal_scrape.csv,marcy newberry association - fosco abla center,1312 s racine ave,,7466024,,state pre-kindergarten,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
46,0.756273248003839,1238,cps_early_childhood_portal_scrape.csv,marcy newberry association - fosco abla center,1312 s racine ave,,7466024,,state pre-kindergarten,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
46,0.5631365677463267,1816,chapin_dfss_providers_2011_070212.csv,marcy newberry association fosco,1312 s racine,60608,7466024,,,,,,,marcy newberry association,near west side,,,,,kimberly johnson,yes,yes,no,"4195it(child care it center), 7086ps (hs collaboration with",,,,,,,,,
46,0.7017116162489971,3324,purple_binder_early_childhood.csv,marcy newberry association,1312 s racine avenue,60608,7466024,,,,,,,,,,,,,,,,,,,,,,,,,,early head start
47,0.6306848812271975,29,cps_early_childhood_portal_scrape.csv,salvation army - incarnation / salvation army,1345 n karlov ave,,2764118,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
47,0.6306848812271975,556,cps_early_childhood_portal_scrape.csv,salvation army - incarnation / salvation army,1345 n karlov ave,,2764118,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
47,0.5180922711326237,1874,chapin_dfss_providers_2011_070212.csv,salvation army incarnation,1345 n karlov,60651,2764118,,,,,,,salvation army,humboldt park,,,,,zoraida fernandini,yes,no,no,,,,,,,,,,
48,0.7467993490215808,30,cps_early_childhood_portal_scrape.csv,abraham lincoln centre - hope presbyterian church,1354 w 61st st,,4715100,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
48,0.7467993490215808,557,cps_early_childhood_portal_scrape.csv,abraham lincoln centre - hope presbyterian church,1354 w 61st st,,4715100,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
48,0.7467993490215808,1239,cps_early_childhood_portal_scrape.csv,abraham lincoln centre - hope presbyterian church,1354 w 61st st,,4715100,,state pre-kindergarten,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
48,0.6664925796399215,3026,purple_binder_early_childhood.csv,abraham lincoln centre,1354 w 61st street,60636,4715100,,,,,,,,,,,,,,,,,,,,,,,,,,child care
49,0.7986240958649079,34,cps_early_childhood_portal_scrape.csv,marcy newberry association - new birth,1500 w 69th st,,4710699,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
49,0.7986240958649079,573,cps_early_childhood_portal_scrape.csv,marcy newberry association - new birth,1500 w 69th st,,4710699,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
50,0.6972658608550304,35,cps_early_childhood_portal_scrape.csv,chicago youth centers - mt. moriah-taylor / cyc,1501 n harding ave,,2785837,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
50,0.6972658608550304,574,cps_early_childhood_portal_scrape.csv,chicago youth centers - mt. moriah-taylor / cyc,1501 n harding ave,,2785837,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
50,0.5867949312616065,1613,chapin_dfss_providers_2011_070212.csv,chicago youth centers mt. moriah-taylor,1501 n harding,60651,2785837,,,,,,,chicago youth centers,humboldt park,,,,,elizabeth heilbronn,yes,no,no,7065ps(hs collaboration with childcare & prek),,,,,,,,,
50,0.678358207854859,3105,purple_binder_early_childhood.csv,chicago youth centers - mt. moriah-taylor,1501 n harding avenue,60651,2785837,,,,,,,,,,,,,,,,,,,,,,,,,,child care
51,0.7941757039310653,36,cps_early_childhood_portal_scrape.csv,marcy newberry association - marcy center,1539 s springfield ave,,7612300,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
51,0.7941757039310653,37,cps_early_childhood_portal_scrape.csv,marcy newberry association - marcy center,1539 s springfield ave,,7612300,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
51,0.7941757039310653,577,cps_early_childhood_portal_scrape.csv,marcy newberry association - marcy center,1539 s springfield ave,,7612300,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
51,0.7941757039310653,578,cps_early_childhood_portal_scrape.csv,marcy newberry association - marcy center,1539 s springfield ave,,7612300,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
51,0.7941757039310653,1171,cps_early_childhood_portal_scrape.csv,marcy newberry association - marcy center,1539 s springfield ave,,7612300,,school age,part day/full day,,,,,,,,,,,,,,,,,,,,,,,
51,0.7941757039310653,1172,cps_early_childhood_portal_scrape.csv,marcy newberry association - marcy center,1539 s springfield ave,,7612300,,school age,part day/full day,,,,,,,,,,,,,,,,,,,,,,,
51,0.7941757039310653,1242,cps_early_childhood_portal_scrape.csv,marcy newberry association - marcy center,1539 s springfield ave,,7612300,,state pre-kindergarten,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
51,0.7941757039310653,1243,cps_early_childhood_portal_scrape.csv,marcy newberry association - marcy center,1539 s springfield ave,,7612300,,state pre-kindergarten,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
51,0.7653868216518958,3222,purple_binder_early_childhood.csv,marcy newberry association - marcy center,1539 s springfield avenue,60623,7612300,,,,,,,,,,,,,,,,,,,,,,,,,,child care
52,0.7986240958649079,38,cps_early_childhood_portal_scrape.csv,mary crane league - mary crane - morse,1545 w morse ave,,2621390,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
52,0.7986240958649079,579,cps_early_childhood_portal_scrape.csv,mary crane league - mary crane - morse,1545 w morse ave,,2621390,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
53,0.7986240958649079,39,cps_early_childhood_portal_scrape.csv,south shore bible - maranatha,1631 e 71st st,,4937500,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
53,0.7986240958649079,583,cps_early_childhood_portal_scrape.csv,south shore bible - maranatha,1631 e 71st st,,4937500,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
54,0.9970831871422479,46,cps_early_childhood_portal_scrape.csv,childserv - pilsen,1711 w garfield blvd,,,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
54,0.9970831871422479,484,cps_early_childhood_portal_scrape.csv,childserv - pilsen,1711 w garfield blvd,,,,early head start,extended day,,,,,,,,,,,,,,,,,,,,,,,
55,0.7986240958649079,47,cps_early_childhood_portal_scrape.csv,el hogar del nino/cuidar - el hogar del nino/el centro - loomis,1718 s loomis blvd,,5639796,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
55,0.7986240958649079,48,cps_early_childhood_portal_scrape.csv,el hogar del nino/cuidar - el hogar del nino/el centro - loomis,1718 s loomis blvd,,5639796,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
55,0.7986240958649079,593,cps_early_childhood_portal_scrape.csv,el hogar del nino/cuidar - el hogar del nino/el centro - loomis,1718 s loomis blvd,,5639796,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
55,0.7986240958649079,594,cps_early_childhood_portal_scrape.csv,el hogar del nino/cuidar - el hogar del nino/el centro - loomis,1718 s loomis blvd,,5639796,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
56,0.7986240958649079,56,cps_early_childhood_portal_scrape.csv,board trustees-city colleges of chicago - malcolm x college,1900 w van buren st,,8507000,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
56,0.7986240958649079,57,cps_early_childhood_portal_scrape.csv,board trustees-city colleges of chicago - malcolm x college,1900 w van buren st,,8507000,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
56,0.7986240958649079,607,cps_early_childhood_portal_scrape.csv,board trustees-city colleges of chicago - malcolm x college,1900 w van buren st,,8507000,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
56,0.7986240958649079,608,cps_early_childhood_portal_scrape.csv,board trustees-city colleges of chicago - malcolm x college,1900 w van buren st,,8507000,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
57,0.7017712801593429,58,cps_early_childhood_portal_scrape.csv,el valor - guadalupe reyes children & family center,1951 w 19th st,,9972021,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
57,0.7017712801593429,59,cps_early_childhood_portal_scrape.csv,el valor - guadalupe reyes children & family center,1951 w 19th st,,9972021,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
57,0.7017712801593429,613,cps_early_childhood_portal_scrape.csv,el valor - guadalupe reyes children & family center,1951 w 19th st,,9972021,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
57,0.7017712801593429,614,cps_early_childhood_portal_scrape.csv,el valor - guadalupe reyes children & family center,1951 w 19th st,,9972021,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
57,0.698570721657135,1662,chapin_dfss_providers_2011_070212.csv,el valor guadalupe reyes children & family center,1951 w 19th st,60608,9972021,,,,,,,el valor,lower west side,,,,,lydia marcos,yes,no,yes,"4141ps(child care ps center), 7026ps(hs collaboration with c",,,,,,,,,
57,0.5418201761406104,3140,purple_binder_early_childhood.csv,el valor guadalupe reyes,1951 w 19th street,60608,9972021,,,,,,,,,,,,,,,,,,,,,,,,,,child care
58,0.6717590843315209,61,cps_early_childhood_portal_scrape.csv,carole robertson center for learning - carole robertson center ctr 2020,2020 w roosevelt rd,,2437300,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
58,0.6717590843315209,62,cps_early_childhood_portal_scrape.csv,carole robertson center for learning - carole robertson center ctr 2020,2020 w roosevelt rd,,2437300,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
58,0.6717590843315209,617,cps_early_childhood_portal_scrape.csv,carole robertson center for learning - carole robertson center ctr 2020,2020 w roosevelt rd,,2437300,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
58,0.6717590843315209,618,cps_early_childhood_portal_scrape.csv,carole robertson center for learning - carole robertson center ctr 2020,2020 w roosevelt rd,,2437300,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
58,0.5878095082933139,1412,chapin_dfss_providers_2011_070212.csv,carole robertson center for learning carole robertson center-2020,2020 w roosevelt rd,60608,2437300,,,,,,,carole robertson center for learning,near west side,,,,,betty lee,no,yes,no,,,,,,,,,,
58,0.4823370891415806,3061,purple_binder_early_childhood.csv,carole robertson center for learning,2020 w roosevelt road,60608,2437300,,,,,,,,,,,,,,,,,,,,,,,,,,child care
59,0.7986240958649079,65,cps_early_childhood_portal_scrape.csv,first church of love and faith - first church of love & faith annex,2141 w 79th st,,2246800,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
59,0.7986240958649079,626,cps_early_childhood_portal_scrape.csv,first church of love and faith - first church of love & faith annex,2141 w 79th st,,2246800,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
60,0.745464077876553,66,cps_early_childhood_portal_scrape.csv,el hogar del nino/cuidar - el hogar del nino/cuidar- california,2325 s california ave,,5231629,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
60,0.745464077876553,67,cps_early_childhood_portal_scrape.csv,el hogar del nino/cuidar - el hogar del nino/cuidar- california,2325 s california ave,,5231629,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
60,0.745464077876553,487,cps_early_childhood_portal_scrape.csv,el hogar del nino/cuidar - el hogar del nino/cuidar- california,2325 s california ave,,5231629,,early head start,extended day,,,,,,,,,,,,,,,,,,,,,,,
60,0.745464077876553,488,cps_early_childhood_portal_scrape.csv,el hogar del nino/cuidar - el hogar del nino/cuidar- california,2325 s california ave,,5231629,,early head start,extended day,,,,,,,,,,,,,,,,,,,,,,,
60,0.6221297508939904,504,cps_early_childhood_portal_scrape.csv,el hogar del nino/cuidar - maria freeman,4312 s california ave,,,,early head start,extended day,,,,,,,,,,,,,,,,,,,,,,,
60,0.745464077876553,633,cps_early_childhood_portal_scrape.csv,el hogar del nino/cuidar - el hogar del nino/cuidar- california,2325 s california ave,,5231629,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
60,0.745464077876553,634,cps_early_childhood_portal_scrape.csv,el hogar del nino/cuidar - el hogar del nino/cuidar- california,2325 s california ave,,5231629,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
